,open,close,high,low,total_turnover,volume,limit_up,limit_down
2007-08-22,1.1363,1.1363,1.1363,1.1363,0.0,0.0,,
2007-08-23,1.1386,1.087,1.1501,1.0801,29489408.27,26542047.0,1.1937,1.0801
2007-08-24,1.0858,1.1248,1.1409,1.0479,35435412.43,32512361.0,1.1409,1.033
2007-08-27,1.1248,1.1696,1.1707,1.1122,37105191.6,32381792.0,1.1811,1.0686
2007-08-28,1.1547,1.1684,1.1776,1.1306,23252286.93,20231102.0,1.2281,1.1111
2007-08-29,1.1478,1.1099,1.1661,1.1099,16204415.17,14343281.0,1.227,1.1099
2007-08-30,1.0778,1.1111,1.1294,1.0778,18035109.82,16321296.0,1.165,1.0548
2007-08-31,1.1111,1.1466,1.1535,1.1065,21917858.81,19264871.0,1.1661,1.056
2007-09-03,1.1547,1.204,1.204,1.1547,11533083.54,9600476.0,1.204,1.0892
2007-09-04,1.2499,1.2637,1.2637,1.2167,45676599.91,36314026.0,1.2637,1.1443
2007-09-05,1.2763,1.2511,1.32,1.2453,27878888.02,21491480.0,1.3268,1.2006
2007-09-06,1.2442,1.2844,1.2855,1.2281,18944548.7,14986994.0,1.3142,1.1891
2007-09-07,1.2511,1.2431,1.2752,1.2224,21681810.95,17298628.0,1.3486,1.2201
2007-09-10,1.2396,1.2281,1.2396,1.1811,45573725.3,37979093.0,1.305,1.1811
2007-09-11,1.2167,1.1673,1.2488,1.1673,20496547.1,16830411.0,1.2901,1.1673
2007-09-12,1.157,1.2258,1.2258,1.1535,33878305.23,28174306.0,1.2258,1.1088
2007-09-13,1.2408,1.2867,1.2867,1.2396,8066432.39,6311267.0,1.2867,1.165
2007-09-14,1.3509,1.3509,1.3509,1.3337,36725897.31,27156789.0,1.3509,1.2224
2007-09-17,1.4187,1.4187,1.4187,1.4187,6781437.6,4773342.0,1.4187,1.2832
2007-09-18,1.4898,1.4692,1.4898,1.4003,95573701.5,64825631.0,1.4898,1.3475
2007-09-19,1.4761,1.4428,1.4783,1.4198,23813537.72,16412863.0,1.5426,1.3957
2007-09-20,1.4382,1.4347,1.4852,1.4118,16012628.21,11152304.0,1.5151,1.3705
2007-09-21,1.4324,1.3636,1.4347,1.3636,26890389.63,19411666.0,1.507,1.3636
2007-09-24,1.3532,1.2958,1.3532,1.2958,24545189.91,18821580.0,1.4313,1.2958
2007-09-25,1.2545,1.2614,1.297,1.2396,19825110.85,15498171.0,1.3601,1.2316
2007-09-26,1.2637,1.2649,1.297,1.2637,10395681.31,8051311.0,1.3245,1.1983
2007-09-27,1.2626,1.3119,1.328,1.2626,23508975.95,17777832.0,1.328,1.2017
2007-09-28,1.3165,1.3119,1.3383,1.3039,13760221.01,10404722.0,1.3773,1.2465
2007-10-08,1.32,1.3177,1.3544,1.305,8905339.72,6737019.0,1.3773,1.2465
2007-10-09,1.3211,1.2855,1.3314,1.2752,13425705.17,10308795.0,1.3831,1.2522
2007-10-10,1.2786,1.2637,1.297,1.2614,10395601.21,8125974.0,1.3498,1.2212
2007-10-11,1.2568,1.2832,1.3004,1.2431,12458713.42,9811286.0,1.3268,1.2006
2007-10-12,1.2832,1.2373,1.2844,1.2189,17393581.87,14123580.0,1.3475,1.2189
2007-10-15,1.2281,1.2155,1.235,1.1834,9377986.84,7737206.0,1.2993,1.1753
2007-10-16,1.2029,1.227,1.2511,1.1948,5844033.99,4775439.0,1.2763,1.1547
2007-10-17,1.2431,1.235,1.2878,1.2121,10908947.07,8736148.0,1.2878,1.1661
2007-10-18,1.2614,1.2063,1.2614,1.1834,7367851.04,6092984.0,1.297,1.173
2007-10-19,1.2063,1.2029,1.2373,1.188,3916771.81,3255575.0,1.2672,1.1455
2007-10-22,1.1707,1.165,1.2109,1.1478,3228824.67,2732157.0,1.2626,1.1432
2007-10-23,1.1478,1.1375,1.1707,1.1248,5418640.56,4708170.0,1.2235,1.1065
2007-10-24,1.1455,1.1317,1.1684,1.1317,4000863.18,3479513.0,1.1948,1.0801
2007-10-25,1.1168,1.0938,1.1478,1.0789,9094107.1,8086833.0,1.188,1.0755
2007-10-26,1.087,1.1248,1.1363,1.056,8220437.47,7388371.0,1.1489,1.0387
2007-10-29,1.1478,1.1535,1.157,1.1248,4154254.1,3627726.0,1.1811,1.0686
2007-10-30,1.1535,1.1765,1.2109,1.1478,5182520.5,4387993.0,1.2109,1.0961
2007-10-31,1.1684,1.2098,1.2098,1.1558,8077007.47,6852050.0,1.235,1.1179
2007-11-01,1.2167,1.2132,1.2694,1.1811,12701196.06,10234619.0,1.2706,1.1489
2007-11-02,1.2132,1.1822,1.2132,1.1707,4932392.0,4132491.0,1.274,1.1524
2007-11-05,1.1604,1.2419,1.2419,1.1237,18208261.05,14969525.0,1.2419,1.1237
2007-11-06,1.2522,1.274,1.3039,1.2419,15559342.3,12041548.0,1.3039,1.1799
2007-11-07,1.274,1.2545,1.2901,1.2362,7056463.39,5574873.0,1.3383,1.2109
2007-11-08,1.2545,1.1914,1.2568,1.1914,6418243.6,5303607.0,1.3177,1.1914
2007-11-09,1.1535,1.188,1.1948,1.1478,3468535.82,2961019.0,1.2511,1.1317
2007-11-12,1.1799,1.1398,1.1937,1.1363,5660196.41,4866789.0,1.2476,1.1283
2007-11-13,1.1398,1.1535,1.1811,1.1352,2124780.96,1845140.0,1.1971,1.0824
2007-11-14,1.1535,1.1788,1.1811,1.1512,2910790.1,2482458.0,1.2109,1.0961
2007-11-15,1.1788,1.1788,1.1788,1.1788,0.0,0.0,,
2007-11-16,1.1478,1.1329,1.1639,1.1202,3393264.53,3002492.0,1.2373,1.1202
2007-11-19,1.1466,1.1478,1.157,1.1248,3759427.6,3285381.0,1.1891,1.0766
2007-11-20,1.1478,1.165,1.1661,1.1248,5999347.53,5221496.0,1.2052,1.0904
2007-11-21,1.165,1.157,1.1707,1.1478,5092768.34,4388993.0,1.2235,1.1065
2007-11-22,1.1501,1.1398,1.1673,1.1306,3415394.55,2988789.0,1.2144,1.0996
2007-11-23,1.1306,1.1971,1.1971,1.1306,20500838.54,17619397.0,1.1971,1.0824
2007-11-26,1.227,1.1489,1.227,1.1478,9501743.43,7995805.0,1.2568,1.1375
2007-11-27,1.1466,1.1466,1.1696,1.1363,4196165.78,3653835.0,1.2063,1.0915
2007-11-28,1.1478,1.1489,1.1593,1.142,4578147.86,3970602.0,1.204,1.0892
2007-11-29,1.1903,1.1822,1.2063,1.1489,7666504.34,6411178.0,1.2063,1.0915
2007-11-30,1.1994,1.1535,1.1994,1.142,5347679.1,4604092.0,1.2419,1.1237
2007-12-03,1.1375,1.1627,1.1707,1.1375,2797012.97,2419696.0,1.2109,1.0961
2007-12-04,1.1593,1.1535,1.1811,1.1478,2532471.64,2183187.0,1.2212,1.1042
2007-12-05,1.1489,1.1742,1.1971,1.1489,12215173.3,10426393.0,1.2109,1.0961
2007-12-06,1.188,1.1673,1.188,1.157,2910421.3,2494551.0,1.2327,1.1156
2007-12-07,1.1707,1.2132,1.2132,1.1661,6404070.02,5363854.0,1.2258,1.1088
2007-12-10,1.2109,1.2132,1.2281,1.1834,14527219.18,12048012.0,1.274,1.1524
2007-12-11,1.2132,1.2167,1.2396,1.2052,7549558.5,6179880.0,1.274,1.1524
2007-12-12,1.2121,1.2201,1.2339,1.2109,6299812.56,5153593.0,1.2775,1.1558
2007-12-13,1.2167,1.2235,1.2614,1.2167,8889236.78,7148355.0,1.2809,1.1593
2007-12-14,1.204,1.2155,1.2281,1.1834,6628020.99,5495172.0,1.2844,1.1627
2007-12-17,1.2224,1.2281,1.2511,1.2052,6727848.24,5452934.0,1.2763,1.1547
2007-12-18,1.2511,1.2258,1.2511,1.1971,7673332.72,6176408.0,1.2901,1.1673
2007-12-19,1.2339,1.2683,1.2763,1.227,7560349.07,5985165.0,1.2867,1.165
2007-12-20,1.2717,1.2855,1.3085,1.2626,6361428.44,4958582.0,1.3314,1.2052
2007-12-21,1.2901,1.336,1.3418,1.2855,9476420.79,7170601.0,1.3498,1.2212
2007-12-24,1.359,1.3085,1.359,1.3062,16169570.11,12137118.0,1.4026,1.2694
2007-12-25,1.3085,1.32,1.3234,1.2683,13802881.59,10636646.0,1.3739,1.2431
2007-12-26,1.32,1.2947,1.3211,1.289,8668573.63,6642259.0,1.3865,1.2534
2007-12-27,1.3027,1.359,1.359,1.3027,14539018.66,10802320.0,1.359,1.2304
2007-12-28,1.3659,1.4244,1.4267,1.3429,23542015.53,16621498.0,1.4267,1.2913
2008-01-02,1.429,1.4382,1.4783,1.3923,19333320.3,13355527.0,1.4956,1.3532
2008-01-03,1.4187,1.4347,1.4692,1.398,15306700.16,10688724.0,1.5105,1.3659
2008-01-04,1.4175,1.507,1.507,1.4175,37376994.69,25041184.0,1.507,1.3636
2008-01-07,1.5128,1.4795,1.5357,1.4726,27262034.81,18199739.0,1.5828,1.4313
2008-01-08,1.4829,1.4428,1.5013,1.4118,16974314.36,11675565.0,1.553,1.406
2008-01-09,1.4187,1.437,1.4565,1.4187,9034198.74,6284741.0,1.5151,1.3705
2008-01-10,1.4359,1.4554,1.4921,1.4244,9434943.75,6451598.0,1.5093,1.3647
2008-01-11,1.4577,1.5254,1.5277,1.4474,24903626.17,16490163.0,1.5277,1.3831
2008-01-14,1.5266,1.4783,1.5943,1.4749,32892336.6,21477699.0,1.6012,1.4497
2008-01-15,1.499,1.4921,1.5036,1.4462,15744853.62,10638838.0,1.5518,1.4049
2008-01-16,1.4921,1.4175,1.4921,1.4175,18686257.28,12968229.0,1.5667,1.4175
2008-01-17,1.4095,1.3613,1.4416,1.3464,13870427.36,10039165.0,1.4887,1.3464
2008-01-18,1.3624,1.3716,1.4026,1.3555,8657206.71,6268654.0,1.429,1.2936
2008-01-21,1.4014,1.3659,1.4336,1.3142,10015581.76,7186635.0,1.4405,1.3027
2008-01-22,1.3314,1.2981,1.3326,1.2981,7544395.0,5790198.0,1.4347,1.2981
2008-01-23,1.2453,1.266,1.297,1.2327,14103673.37,11332942.0,1.3636,1.2327
2008-01-24,1.2626,1.2717,1.2936,1.2396,9129268.32,7189889.0,1.3291,1.2029
2008-01-25,1.2649,1.2626,1.3062,1.2603,7143801.2,5589402.0,1.3349,1.2086
2008-01-28,1.2626,1.1994,1.2626,1.1994,20879699.06,17309842.0,1.3257,1.1994
2008-01-29,1.1547,1.2132,1.2212,1.1512,7324113.56,6164289.0,1.2591,1.1398
2008-01-30,1.2075,1.2476,1.274,1.2075,7296284.28,5824511.0,1.274,1.1524
2008-01-31,1.2419,1.2063,1.2683,1.2052,3727260.02,3033438.0,1.3096,1.1857
2008-02-01,1.1983,1.2672,1.2672,1.1857,15408533.89,12413325.0,1.2672,1.1455
2008-02-04,1.2855,1.32,1.3303,1.2832,11795806.23,8912045.0,1.3303,1.204
2008-02-05,1.3177,1.3578,1.3659,1.297,5113268.31,3831628.0,1.3865,1.2534
2008-02-13,1.3486,1.3222,1.3613,1.3004,4660198.34,3490031.0,1.4255,1.2901
2008-02-14,1.3337,1.3349,1.3762,1.3314,5017724.11,3702015.0,1.3888,1.2557
2008-02-15,1.32,1.3303,1.3464,1.3119,6918353.46,5164033.0,1.4014,1.2683
2008-02-18,1.3314,1.3314,1.3429,1.3165,11101822.85,8340577.0,1.3969,1.2637
2008-02-19,1.32,1.3441,1.3578,1.3096,6487388.23,4831301.0,1.398,1.2649
2008-02-20,1.3441,1.359,1.3865,1.3441,8097367.72,5927310.0,1.4118,1.2763
2008-02-21,1.3739,1.3716,1.3739,1.3464,4876722.0,3580624.0,1.4267,1.2913
2008-02-22,1.3716,1.3027,1.4175,1.3027,15453655.46,11505767.0,1.4405,1.3027
2008-02-25,1.2752,1.2373,1.3062,1.2373,8067617.0,6444090.0,1.3682,1.2373
2008-02-26,1.2603,1.2132,1.2844,1.1937,6116641.62,4984117.0,1.2993,1.1753
2008-02-27,1.2385,1.2373,1.2408,1.2063,4351795.26,3528903.0,1.274,1.1524
2008-02-28,1.2453,1.2362,1.2511,1.2304,4369814.7,3516218.0,1.2993,1.1753
2008-02-29,1.2396,1.2717,1.2913,1.2396,3321495.98,2627139.0,1.2981,1.1742
2008-03-03,1.2706,1.2855,1.2924,1.2476,4628309.55,3613736.0,1.3349,1.2086
2008-03-04,1.2855,1.2867,1.2981,1.274,4085635.37,3166591.0,1.3498,1.2212
2008-03-05,1.2867,1.2534,1.2947,1.2419,4690716.92,3722130.0,1.3509,1.2224
2008-03-06,1.2534,1.2855,1.2901,1.2442,5358145.85,4211670.0,1.3165,1.1903
2008-03-07,1.2855,1.258,1.2855,1.2557,4076644.07,3214615.0,1.3498,1.2212
2008-03-10,1.2281,1.196,1.2557,1.1948,5308695.43,4364138.0,1.3211,1.1948
2008-03-11,1.196,1.2189,1.227,1.1719,2750871.93,2271335.0,1.2557,1.1363
2008-03-12,1.2189,1.1857,1.2396,1.1857,3764719.62,3100732.0,1.2798,1.1581
2008-03-13,1.1593,1.1822,1.1994,1.1593,4243936.32,3581851.0,1.2453,1.126
2008-03-14,1.1822,1.1834,1.2017,1.1547,1981826.94,1672001.0,1.2419,1.1237
2008-03-17,1.1914,1.1237,1.2373,1.1237,4276579.59,3683597.0,1.2431,1.1237
2008-03-18,1.1134,1.0674,1.1225,1.0674,5753147.9,5344471.0,1.1799,1.0674
2008-03-19,1.0651,1.033,1.0904,1.0146,8121748.48,7809999.0,1.1214,1.0146
2008-03-20,1.033,1.056,1.0628,0.9848,5274444.85,5161466.0,1.0847,0.9814
2008-03-21,1.0766,1.0732,1.1088,1.0628,6223325.15,5737076.0,1.1088,1.0032
2008-03-24,1.0743,1.0674,1.1065,1.0674,3867740.26,3566548.0,1.1271,1.0192
2008-03-25,1.0571,1.0881,1.0984,1.0571,3086878.55,2851199.0,1.1214,1.0146
2008-03-26,1.0824,1.0801,1.1053,1.0778,2207373.4,2022915.0,1.142,1.0342
2008-03-27,1.0445,1.0261,1.087,1.0261,4062736.0,3896034.0,1.134,1.0261
2008-03-28,1.0112,1.0158,1.0456,0.9745,5198860.26,5203653.0,1.0778,0.9745
2008-03-31,1.0158,0.9653,1.0215,0.9653,2150227.83,2186432.0,1.0663,0.9653
2008-04-01,0.9205,0.9171,0.9653,0.9171,3836042.78,4153554.0,1.0135,0.9171
2008-04-02,0.9171,0.9171,0.9171,0.9171,0.0,0.0,,
2008-04-03,0.9412,0.8746,0.9412,0.8712,5041905.43,5715039.0,0.963,0.8712
2008-04-07,0.862,0.9182,0.9182,0.8356,4716085.16,5247910.0,0.9182,0.831
2008-04-08,0.9194,0.9182,0.9331,0.8976,5241497.86,5702632.0,0.9641,0.8723
2008-04-09,0.9033,0.8723,0.9251,0.8723,4738408.15,5249641.0,0.9641,0.8723
2008-04-10,0.8723,0.8585,0.8861,0.831,5604031.58,6541600.0,0.9159,0.8287
2008-04-11,0.8953,0.901,0.901,0.87,5993099.67,6671525.0,0.901,0.8161
2008-04-14,0.8895,0.8562,0.901,0.8562,3283258.6,3774408.0,0.9458,0.8562
2008-04-15,0.8471,0.8608,0.8608,0.8138,2613562.46,3134071.0,0.8987,0.8138
2008-04-16,0.8517,0.9045,0.9045,0.8321,6524259.14,7392903.0,0.9045,0.8184
2008-04-17,0.9113,0.8746,0.9125,0.8597,3120331.72,3506996.0,0.9492,0.8597
2008-04-18,0.8425,0.831,0.8723,0.831,4006299.88,4753654.0,0.9182,0.831
2008-04-21,0.8712,0.831,0.8712,0.792,2953775.46,3564555.0,0.8723,0.7897
2008-04-22,0.8023,0.8195,0.823,0.7897,6855429.48,8629165.0,0.8723,0.7897
2008-04-23,0.8069,0.8608,0.8608,0.7931,5455238.95,6452773.0,0.8608,0.7782
2008-04-24,0.9045,0.9045,0.9045,0.8746,11550633.95,12813838.0,0.9045,0.8184
2008-04-25,0.8815,0.8872,0.9102,0.8608,12806977.42,14536004.0,0.9492,0.8597
2008-04-28,0.8838,0.8849,0.8884,0.862,6380388.52,7250180.0,0.932,0.8425
2008-04-29,0.8849,0.9056,0.9067,0.8849,6381079.48,7077763.0,0.9297,0.8402
2008-04-30,0.9067,0.9354,0.9354,0.901,8826094.84,9600441.0,0.9504,0.8608
2008-05-05,0.9607,0.9331,0.9607,0.9182,6141287.4,6581428.0,0.9825,0.8884
2008-05-06,0.932,0.9354,0.94,0.9159,5860981.29,6305073.0,0.9802,0.8861
2008-05-07,0.9377,0.9045,0.9389,0.9045,6777488.51,7370248.0,0.9825,0.8884
2008-05-08,0.9045,0.9079,0.9171,0.8918,2996124.01,3308105.0,0.9492,0.8597
2008-05-09,0.909,0.9067,0.9274,0.8918,4818289.56,5290870.0,0.9538,0.862
2008-05-12,0.8953,0.8987,0.9125,0.8643,5682828.1,6410264.0,0.9527,0.862
2008-05-13,0.8758,0.8941,0.8976,0.862,3880929.42,4404514.0,0.9435,0.854
2008-05-14,0.8849,0.9159,0.9217,0.8849,4877101.51,5352414.0,0.9389,0.8494
2008-05-15,0.9159,0.9171,0.9377,0.9079,3930303.93,4233411.0,0.9618,0.87
2008-05-16,0.9125,0.9022,0.9263,0.8861,2404072.42,2647932.0,0.963,0.8712
2008-05-19,0.8976,0.9045,0.9182,0.8895,2241754.19,2480196.0,0.9469,0.8574
2008-05-20,0.893,0.8597,0.9148,0.8597,5115317.78,5822049.0,0.9492,0.8597
2008-05-21,0.8597,0.8494,0.8677,0.8172,4771179.19,5753136.0,0.9022,0.8172
2008-05-22,0.839,0.8494,0.8654,0.8379,4185421.21,4921842.0,0.8918,0.8069
2008-05-23,0.8505,0.8528,0.8608,0.8344,2531940.23,2975870.0,0.8918,0.8069
2008-05-26,0.8494,0.8494,0.8608,0.8298,4630845.23,5409321.0,0.8953,0.8103
2008-05-27,0.8413,0.831,0.8517,0.8103,3261151.3,3912086.0,0.8918,0.8069
2008-05-28,0.831,0.8344,0.8436,0.8172,2777389.34,3345768.0,0.8723,0.7897
2008-05-29,0.8344,0.8298,0.8471,0.8241,2232138.59,2667211.0,0.8758,0.7931
2008-05-30,0.8356,0.8218,0.8379,0.8126,2220172.72,2707779.0,0.8712,0.7885
2008-06-02,0.8149,0.8356,0.8402,0.8149,3007152.21,3615946.0,0.8631,0.7805
2008-06-03,0.8356,0.8356,0.8436,0.8287,2256768.77,2697687.0,0.8769,0.7943
2008-06-04,0.8333,0.8551,0.8666,0.8321,5574943.59,6565977.0,0.8769,0.7943
2008-06-05,0.8608,0.8574,0.8631,0.8425,2759747.58,3229901.0,0.8976,0.8126
2008-06-06,0.8562,0.8666,0.8666,0.8505,3414562.7,3968722.0,0.8999,0.8149
2008-06-10,0.854,0.823,0.854,0.823,1563083.0,1887030.0,0.9102,0.823
2008-06-11,0.7816,0.7816,0.8034,0.7816,1333517.0,1702590.0,0.8643,0.7816
2008-06-12,0.7541,0.7461,0.7667,0.7426,4134611.41,5536010.0,0.8207,0.7426
2008-06-13,0.7403,0.7093,0.7552,0.7093,2677377.7,3688191.0,0.7839,0.7093
2008-06-16,0.7151,0.6921,0.7151,0.6749,3141828.76,4557556.0,0.7449,0.6737
2008-06-17,0.6921,0.6577,0.7231,0.6577,2228482.97,3287730.0,0.7265,0.6577
2008-06-18,0.6715,0.6726,0.6841,0.6244,2846532.08,4386479.0,0.691,0.6244
2008-06-19,0.6646,0.6393,0.6657,0.6393,1250038.7,1939230.0,0.7059,0.6393
2008-06-20,0.6072,0.6428,0.6577,0.6072,4655850.14,7402282.0,0.6715,0.6072
2008-06-23,0.6255,0.6106,0.6313,0.6106,1787103.2,2903886.0,0.6749,0.6106
2008-06-24,0.5911,0.6118,0.6301,0.5796,2663834.58,4470930.0,0.6416,0.5796
2008-06-25,0.6118,0.6428,0.6428,0.5991,3428966.48,5376191.0,0.6428,0.5808
2008-06-26,0.6428,0.6416,0.6519,0.6313,4052496.24,6311015.0,0.6749,0.6106
2008-06-27,0.6416,0.6416,0.6416,0.6416,0.0,0.0,,
2008-06-30,0.6095,0.6095,0.6152,0.6095,2837743.0,4649280.0,0.6737,0.6095
2008-07-01,0.598,0.5785,0.6118,0.5785,1485155.79,2532840.0,0.6405,0.5785
2008-07-02,0.5796,0.575,0.5968,0.5659,1557094.0,2675772.0,0.6072,0.5498
2008-07-03,0.5773,0.5877,0.5957,0.5475,2977458.86,5184748.0,0.6037,0.5463
2008-07-04,0.5854,0.5911,0.5911,0.575,1184222.0,2014224.0,0.6175,0.5578
2008-07-07,0.5854,0.6164,0.6198,0.5854,1876905.38,3066672.0,0.621,0.5613
2008-07-08,0.6198,0.6221,0.6255,0.6049,1818679.8,2936537.0,0.6474,0.5854
2008-07-09,0.6232,0.6416,0.6451,0.6198,2836889.57,4447327.0,0.6531,0.5911
2008-07-10,0.637,0.6336,0.6485,0.629,3295184.27,5173507.0,0.6737,0.6095
2008-07-11,0.6232,0.6221,0.6313,0.6083,1810050.77,2919050.0,0.6657,0.6014
2008-07-14,0.6083,0.6439,0.6439,0.6083,2246082.64,3555264.0,0.6531,0.5911
2008-07-15,0.6531,0.621,0.6531,0.6198,2226909.01,3492067.0,0.676,0.6118
2008-07-16,0.6164,0.59,0.6187,0.59,3346652.58,5635451.0,0.6519,0.59
2008-07-17,0.5968,0.5957,0.606,0.5877,1950509.74,3270200.0,0.6198,0.5601
2008-07-18,0.5957,0.6083,0.6141,0.5762,2198936.2,3684180.0,0.6255,0.5659
2008-07-21,0.6175,0.6301,0.6347,0.6037,2283576.57,3664484.0,0.6393,0.5773
2008-07-22,0.6428,0.6313,0.6428,0.6267,1568928.94,2472088.0,0.6611,0.5991
2008-07-23,0.6405,0.6313,0.6451,0.6301,1668427.4,2622754.0,0.6634,0.6003
2008-07-24,0.6336,0.6508,0.6634,0.6336,3035566.25,4646078.0,0.6634,0.6003
2008-07-25,0.6462,0.6542,0.6783,0.6382,5219652.02,7938324.0,0.6829,0.6187
2008-07-28,0.66,0.6875,0.6875,0.6519,6120676.83,8971092.0,0.6875,0.6221
2008-07-29,0.6887,0.6783,0.6944,0.6737,3367955.97,4941226.0,0.722,0.6531
2008-07-30,0.6887,0.6887,0.6944,0.6772,2260102.21,3305887.0,0.7128,0.6439
2008-07-31,0.6818,0.6542,0.6921,0.6542,3059193.78,4608790.0,0.7231,0.6542
2008-08-01,0.6405,0.6519,0.6542,0.6221,2559190.18,4003357.0,0.6875,0.6221
2008-08-04,0.6405,0.6428,0.6634,0.6313,1172823.46,1799491.0,0.6841,0.6198
2008-08-05,0.6519,0.637,0.6542,0.6313,1023322.27,1594440.0,0.6749,0.6106
2008-08-06,0.6382,0.6428,0.6554,0.6232,1516107.63,2359066.0,0.6692,0.6049
2008-08-07,0.6405,0.6474,0.6496,0.6347,869513.13,1350840.0,0.6749,0.6106
2008-08-08,0.6428,0.6152,0.6542,0.6152,2116135.64,3353937.0,0.6795,0.6152
2008-08-11,0.5854,0.5842,0.5991,0.5842,6323985.38,10799501.0,0.6462,0.5842
2008-08-12,0.5601,0.5555,0.5785,0.5555,1752333.78,3106927.0,0.6129,0.5555
2008-08-13,0.5739,0.5521,0.5819,0.5291,566491.83,1042382.0,0.5831,0.528
2008-08-14,0.5486,0.5578,0.567,0.5418,713802.0,1287600.0,0.5796,0.5245
2008-08-15,0.5567,0.5544,0.5613,0.5314,651408.2,1180938.0,0.5854,0.5303
2008-08-18,0.5509,0.5268,0.5509,0.5268,1121007.96,2105400.0,0.5819,0.5268
2008-08-19,0.5062,0.5142,0.5234,0.5027,1057451.92,2057707.0,0.5532,0.5004
2008-08-20,0.5108,0.5395,0.5395,0.4993,1371492.17,2563490.0,0.5395,0.489
2008-08-21,0.5395,0.5429,0.5567,0.5337,1097767.3,2015442.0,0.567,0.5131
2008-08-22,0.5624,0.5234,0.5624,0.5188,1284820.64,2443995.0,0.5704,0.5154
2008-08-25,0.5349,0.5418,0.5498,0.5165,1456678.58,2669786.0,0.5498,0.497
2008-08-26,0.5383,0.5165,0.5395,0.5142,897828.2,1722948.0,0.5693,0.5142
2008-08-27,0.5165,0.5222,0.5268,0.4935,783437.0,1525893.0,0.5429,0.4901
2008-08-28,0.5234,0.5096,0.5257,0.4958,684294.8,1318659.0,0.5486,0.4958
2008-08-29,0.5154,0.5303,0.5349,0.5096,550683.6,1044870.0,0.5349,0.4844
2008-09-01,0.5337,0.5188,0.5337,0.5142,579328.0,1110990.0,0.5567,0.5039
2008-09-02,0.5165,0.5257,0.528,0.5027,490577.3,946125.0,0.5452,0.4924
2008-09-03,0.5245,0.528,0.5337,0.5085,827677.15,1578345.0,0.5521,0.4993
2008-09-04,0.5222,0.528,0.5337,0.5188,594820.41,1125162.0,0.5544,0.5016
2008-09-05,0.5165,0.5016,0.5257,0.5016,1025535.63,2015781.0,0.5544,0.5016
2008-09-08,0.5016,0.4763,0.505,0.4763,1082188.2,2251456.0,0.5268,0.4763
2008-09-09,0.4798,0.4729,0.4798,0.4603,946251.76,2013772.0,0.5004,0.4522
2008-09-10,0.4821,0.4752,0.489,0.4637,648972.78,1354399.0,0.497,0.4488
2008-09-11,0.4545,0.4706,0.4786,0.4545,1443738.03,3077442.0,0.4993,0.4511
2008-09-12,0.4649,0.4637,0.4729,0.4614,716137.78,1527363.0,0.4947,0.4465
2008-09-16,0.4649,0.4407,0.4706,0.4407,1467986.05,3251190.0,0.4867,0.4407
2008-09-17,0.4327,0.4247,0.4511,0.4189,1469963.63,3449263.0,0.4626,0.4189
2008-09-18,0.4201,0.4121,0.4212,0.404,1480269.0,3617460.0,0.4465,0.404
2008-09-19,0.4327,0.4327,0.4327,0.4258,1752073.57,4045787.0,0.4327,0.3914
2008-09-22,0.4545,0.4545,0.4545,0.4499,4026405.66,8855017.0,0.4545,0.4109
2008-09-23,0.4534,0.4442,0.4534,0.4373,1554013.24,3484333.0,0.4775,0.4316
2008-09-24,0.4362,0.466,0.466,0.4235,2154708.77,4752540.0,0.466,0.4224
2008-09-25,0.4649,0.4683,0.4809,0.4649,1268076.48,2685803.0,0.489,0.443
2008-09-26,0.4649,0.4626,0.4694,0.4568,937677.79,2028127.0,0.4913,0.4453
2008-10-06,0.4649,0.4511,0.4649,0.4419,1780697.2,3874110.0,0.4855,0.4396
2008-10-07,0.4476,0.4511,0.458,0.4339,604377.33,1346160.0,0.474,0.4281
2008-10-08,0.4476,0.4385,0.4545,0.4362,483398.4,1084716.0,0.474,0.4281
2008-10-09,0.4499,0.4304,0.4499,0.4304,313882.02,715053.0,0.4603,0.4166
2008-10-10,0.4247,0.4086,0.4247,0.4086,542780.0,1324140.0,0.4522,0.4086
2008-10-13,0.388,0.3925,0.4086,0.388,1035267.22,2645470.0,0.4293,0.388
2008-10-14,0.4121,0.4029,0.4121,0.3925,996765.18,2472879.0,0.4121,0.373
2008-10-15,0.4155,0.4017,0.4155,0.388,910797.12,2251560.0,0.4235,0.3822
2008-10-16,0.388,0.3822,0.3902,0.3822,889531.54,2314148.0,0.4224,0.3811
2008-10-17,0.3857,0.3742,0.3857,0.3673,575846.9,1512573.0,0.4017,0.3627
2008-10-20,0.3753,0.3868,0.3902,0.365,690697.6,1815168.0,0.3925,0.3558
2008-10-21,0.388,0.3834,0.3948,0.3788,964977.41,2491750.0,0.4063,0.3673
2008-10-22,0.388,0.4029,0.4029,0.3788,1237903.71,3116705.0,0.4029,0.3638
2008-10-23,0.4235,0.4235,0.4235,0.4235,1817085.15,4284184.0,0.4235,0.3822
2008-10-24,0.4442,0.4442,0.4442,0.4442,2534401.08,5697491.0,0.4442,0.4029
2008-10-27,0.4511,0.4224,0.4511,0.4224,7084227.74,16373939.0,0.466,0.4224
2008-10-28,0.4017,0.443,0.443,0.4017,5496867.0,12753722.0,0.443,0.4017
2008-10-29,0.4637,0.4649,0.4649,0.4476,10275903.42,22252590.0,0.4649,0.4212
2008-10-30,0.4683,0.4568,0.4821,0.4453,5452605.11,11786830.0,0.4878,0.4419
