,open,close,high,low,total_turnover,volume,limit_up,limit_down
2007-08-21,4.9897,5.0947,5.1142,4.8925,189157495.15,37085997.0,5.4759,4.4803
2007-08-22,5.0053,5.0636,5.1725,4.9042,215815206.58,41639681.0,5.6042,4.5853
2007-08-23,5.2892,5.1142,5.2892,5.0636,260577672.58,49399551.0,5.5692,4.558
2007-08-24,5.1647,5.0364,5.192,4.9858,216067946.21,41551422.0,5.6275,4.6047
2007-08-27,5.0364,5.0364,5.157,4.9858,199073078.95,38491256.0,5.542,4.5347
2007-08-28,4.9781,4.8653,4.9781,4.8147,223899078.61,45139263.0,5.542,4.5347
2007-08-29,4.8225,4.8342,4.9703,4.7408,141076218.92,28509449.0,5.3514,4.3791
2007-08-30,4.8808,5.0753,5.0753,4.8458,244484515.3,47493086.0,5.3164,4.3519
2007-08-31,5.2075,5.1453,5.2892,5.1336,297869052.75,55857134.0,5.5848,4.5697
2007-09-03,5.192,5.2036,5.3086,5.1336,258418876.77,48491917.0,5.6587,4.6319
2007-09-04,5.2425,5.2697,5.3281,5.0558,281576170.64,52826828.0,5.7248,4.6825
2007-09-05,5.2892,5.5342,5.5342,5.2697,507530676.0,91120631.0,5.7987,4.7447
2007-09-06,5.6703,5.6003,5.8103,5.5536,448652381.62,77008880.0,6.0865,4.9819
2007-09-07,5.5809,5.3203,5.5809,5.3203,342112875.41,62021594.0,6.1603,5.0403
2007-09-10,5.2386,5.3592,5.4059,5.0947,214520827.0,40193726.0,5.8531,4.7875
2007-09-11,5.3475,5.0908,5.4331,5.0908,215933957.49,40161546.0,5.8959,4.8225
2007-09-12,5.0403,5.0092,5.1647,4.8419,189027432.71,37355117.0,5.6003,4.5814
2007-09-13,5.0131,5.1531,5.2425,4.9781,159956210.53,30609708.0,5.5109,4.5075
2007-09-14,5.157,5.1686,5.227,5.0558,146721378.35,27918425.0,5.6703,4.6397
2007-09-17,5.1531,5.2503,5.3242,5.1336,194443692.48,36332871.0,5.6859,4.6514
2007-09-18,5.2542,5.122,5.2892,5.0558,174820504.18,33322368.0,5.7753,4.7253
2007-09-19,5.122,5.297,5.3786,5.0792,267878075.98,49730315.0,5.6353,4.6086
2007-09-20,5.3553,5.4798,5.5381,5.3242,330570441.12,59540871.0,5.8259,4.768
2007-09-21,5.4914,5.4331,5.6392,5.3203,271540112.34,48419428.0,6.0281,4.9314
2007-09-24,5.4759,5.3242,5.5225,5.2892,167255187.16,30477298.0,5.9776,4.8886
2007-09-25,5.3242,5.5886,5.5886,5.3242,475447932.19,83777488.0,5.857,4.7914
2007-09-26,5.5964,5.3709,5.647,5.3086,254381160.14,45766926.0,6.1487,5.0286
2007-09-27,5.3475,5.4953,5.5575,5.2503,159469176.09,28870074.0,5.9076,4.8342
2007-09-28,5.4681,5.6509,5.7364,5.4681,318861232.45,55499306.0,6.0437,4.9469
2007-10-08,5.6898,5.9348,5.9348,5.6392,573359992.37,95263766.0,6.2148,5.087
2007-10-09,5.9114,5.9776,6.2226,5.8298,395334761.66,63976974.0,6.5298,5.3397
2007-10-10,5.9192,5.8142,6.0981,5.7831,295512457.14,48960399.0,6.5765,5.3786
2007-10-11,5.8142,5.7364,5.9114,5.7209,234208230.47,39375185.0,6.3976,5.2347
2007-10-12,5.7364,5.7753,5.9114,5.4486,315664629.65,54487500.0,6.312,5.1647
2007-10-15,5.787,5.6392,5.8726,5.5536,171408032.84,29683171.0,6.3548,5.1997
2007-10-16,5.5848,5.6742,5.7364,5.5614,137018165.17,23708879.0,6.2031,5.0753
2007-10-17,5.6625,5.6003,5.7403,5.5536,166704646.72,28934681.0,6.242,5.1064
2007-10-18,5.6509,5.8803,5.8803,5.6509,477239348.22,79741263.0,6.1603,5.0403
2007-10-19,5.962,5.7948,6.0242,5.7364,212980689.16,35545193.0,6.4676,5.2931
2007-10-22,5.7053,5.507,5.7909,5.507,209369976.74,36749016.0,6.3742,5.2153
2007-10-23,5.4447,5.5848,5.612,5.2308,219354305.55,39748986.0,6.0592,4.9547
2007-10-24,5.7209,5.6859,5.8648,5.6742,374326407.71,63071332.0,6.1448,5.0247
2007-10-25,5.5536,5.402,5.5614,5.402,224607708.15,40518174.0,6.2537,5.1181
2007-10-26,5.1997,5.2503,5.3981,5.1608,134542471.9,25075388.0,5.9426,4.8614
2007-10-29,5.4875,5.4136,5.5148,5.3203,101831009.61,18397370.0,5.7753,4.7253
2007-10-30,5.4836,5.5809,5.6703,5.4253,129440976.57,22778558.0,5.9542,4.8731
2007-10-31,5.6937,5.8609,5.8609,5.5925,407835591.6,68494635.0,6.1409,5.0247
2007-11-01,5.9348,5.8337,5.9892,5.6937,306007623.3,51212617.0,6.4481,5.2736
2007-11-02,5.8298,6.032,6.032,5.6859,272522354.87,45342026.0,6.417,5.2503
2007-11-05,6.0281,5.962,6.172,5.8259,311688688.88,50554295.0,6.6348,5.4292
2007-11-06,5.962,5.8337,5.9814,5.7753,176754916.41,29523466.0,6.557,5.367
2007-11-07,5.857,5.9542,6.0281,5.787,170289456.3,28169172.0,6.417,5.2503
2007-11-08,6.0281,5.7403,6.1059,5.7209,278379440.98,45860403.0,6.5493,5.3592
2007-11-09,5.6392,5.4642,5.717,5.4525,191723711.74,33996486.0,6.3159,5.1647
2007-11-12,5.3475,5.1997,5.437,5.192,201037171.11,37524781.0,6.0126,4.9197
2007-11-13,5.2775,5.1725,5.3475,5.0558,135314998.72,25309928.0,5.7209,4.6786
2007-11-14,5.2231,5.3397,5.3592,5.1297,96259370.57,17944253.0,5.6898,4.6553
2007-11-15,5.2892,5.2892,5.3903,5.2503,79592728.75,14640600.0,5.8726,4.8069
2007-11-16,5.2503,5.2153,5.2853,5.1336,62353970.54,11763098.0,5.8181,4.7603
2007-11-19,5.2308,5.3203,5.4447,5.1725,73141039.38,13453993.0,5.7364,4.6942
2007-11-20,5.3475,5.4059,5.4447,5.3086,65847050.68,11980992.0,5.8531,4.7875
2007-11-21,5.472,5.3514,5.542,5.3359,69492875.57,12500512.0,5.9464,4.8653
2007-11-22,5.2892,5.0831,5.3436,5.0831,106634766.29,20267445.0,5.8881,4.8147
2007-11-23,4.9703,5.0364,5.1103,4.9314,64550002.41,12628102.0,5.5925,4.5736
2007-11-26,5.1725,4.7836,5.1842,4.7836,102619506.49,20259546.0,5.542,4.5347
2007-11-27,4.7447,4.5736,4.7758,4.5619,102518506.5,21663676.0,5.262,4.3052
2007-11-28,4.5503,4.4414,4.663,4.3597,80438139.63,17401926.0,5.0325,4.1147
2007-11-29,4.5269,4.6008,4.6086,4.3169,100180670.97,22030949.0,4.8847,3.998
2007-11-30,4.6086,4.4725,4.628,4.4375,68377763.97,14792812.0,5.0597,4.1419
2007-12-03,4.383,4.698,4.698,4.383,70312247.9,14897669.0,4.9197,4.0252
2007-12-04,4.7447,4.7758,4.8886,4.7253,89523502.52,18248037.0,5.1686,4.2275
2007-12-05,4.768,4.8419,4.8769,4.7253,54154825.68,11035573.0,5.2542,4.2975
2007-12-06,4.838,4.7564,4.838,4.7253,45687431.77,9380724.0,5.3281,4.3597
2007-12-07,4.7603,4.9936,4.9936,4.7292,92622457.68,18436037.0,5.2308,4.2819
2007-12-10,4.8614,5.1842,5.227,4.8147,137244869.15,26341866.0,5.4914,4.4958
2007-12-11,5.1842,5.1531,5.2697,5.0364,96332244.58,18373255.0,5.7014,4.6669
2007-12-12,5.122,5.3864,5.4097,5.052,204480638.63,37756010.0,5.6703,4.6397
2007-12-13,5.3631,5.2153,5.4914,5.2036,121828564.7,22197372.0,5.927,4.8497
2007-12-14,5.1842,5.3514,5.3942,5.1336,153376299.12,28418105.0,5.7364,4.6942
2007-12-17,5.367,5.0831,5.4059,5.0831,181220071.15,34552015.0,5.8881,4.8147
2007-12-18,5.3359,5.3359,5.3359,5.2542,109539348.4,20114500.0,5.5925,4.5736
2007-12-19,5.6042,5.6042,5.6042,5.6042,23122113.08,4040377.0,5.8687,4.803
2007-12-20,5.8842,5.8842,5.8842,5.8842,26936816.54,4482968.0,6.1642,5.0442
2007-12-21,6.1798,5.9076,6.1798,5.8842,603730445.3,98145223.0,6.4715,5.297
2007-12-24,5.9464,5.9581,6.1837,5.7559,266636809.4,43884826.0,6.4987,5.3164
2007-12-25,5.9037,5.9814,6.067,5.892,99446192.98,16236412.0,6.5531,5.3631
2007-12-26,5.9698,5.9581,6.0553,5.8803,108788159.57,17883811.0,6.5804,5.3825
2007-12-27,6.0281,6.1837,6.2226,5.962,213180310.15,33939382.0,6.5531,5.3631
2007-12-28,6.1837,6.1837,6.1837,6.1837,0.0,0.0,,
2008-01-02,6.1526,6.2109,6.277,6.0437,141768209.27,22437256.0,6.802,5.5653
2008-01-03,6.1603,6.1176,6.1992,6.067,122258855.45,19599488.0,6.8332,5.5886
2008-01-04,6.0865,6.1215,6.2226,6.0826,139686357.01,22309487.0,6.7282,5.507
2008-01-07,6.1059,5.9814,6.1176,5.9114,214803692.19,35206248.0,6.732,5.5109
2008-01-08,5.9426,5.7948,6.0515,5.7559,193634788.23,32113877.0,6.5804,5.3825
2008-01-09,5.7598,6.0087,6.0281,5.7598,126449616.32,20901614.0,6.3742,5.2153
2008-01-10,6.0981,6.0048,6.1215,5.9426,137382403.94,22358062.0,6.6115,5.4097
2008-01-11,5.9542,6.1759,6.2109,5.9464,232990442.48,37348031.0,6.6037,5.4059
2008-01-14,6.242,6.4831,6.4831,6.1837,231880273.67,35357359.0,6.7943,5.5575
2008-01-15,6.6115,6.5104,6.7515,6.487,272569892.12,40416646.0,7.1326,5.8337
2008-01-16,6.4676,6.3159,6.4676,6.3004,154381363.6,23786368.0,7.1598,5.8609
2008-01-17,6.3004,6.1059,6.4443,6.0009,173246790.69,27455221.0,6.9459,5.6859
2008-01-18,6.2226,6.4131,6.4131,6.0942,146320724.28,22870964.0,6.7165,5.4953
2008-01-21,6.452,6.0942,6.6037,6.0942,188567457.72,29158029.0,7.0548,5.7714
2008-01-22,5.9114,5.7909,5.9853,5.7909,149644578.61,25181149.0,6.7048,5.4836
2008-01-23,5.6042,5.787,5.9426,5.5031,162204797.24,27912657.0,6.3704,5.2114
2008-01-24,5.8531,5.8298,5.9464,5.6042,140353002.96,23782422.0,6.3665,5.2075
2008-01-25,5.7559,5.8609,6.0281,5.6703,128343365.64,21354801.0,6.4131,5.2464
2008-01-28,5.7792,5.5692,5.7948,5.5692,65300214.93,11380269.0,6.4481,5.2736
2008-01-29,5.3242,5.3981,5.5225,5.2892,125111155.15,22806704.0,6.1253,5.0131
2008-01-30,5.6392,5.4253,5.6392,5.3281,111425352.98,19857917.0,5.9387,4.8575
2008-01-31,5.437,5.3086,5.472,5.3086,50610101.0,9201756.0,5.9698,4.8847
2008-02-01,5.3475,5.0792,5.4292,5.0442,77405697.52,14655111.0,5.8414,4.7797
2008-02-04,5.2347,5.332,5.332,5.1958,54485672.07,10070912.0,5.5886,4.5697
2008-02-05,5.4525,5.4759,5.5381,5.3592,67387331.88,12088882.0,5.8648,4.7992
2008-02-13,5.4175,5.4875,5.5614,5.332,47625064.24,8546692.0,6.0242,4.9275
2008-02-14,5.5459,5.5225,5.6198,5.4953,53629833.92,9481882.0,6.0359,4.9392
2008-02-15,5.472,5.4447,5.5614,5.3592,52048097.28,9357520.0,6.0748,4.9703
2008-02-18,5.4603,5.5809,5.612,5.437,75541028.41,13391033.0,5.9892,4.9003
2008-02-19,5.6392,5.6587,5.6742,5.5809,84363308.83,14658264.0,6.1409,5.0247
2008-02-20,5.6703,5.4875,5.6937,5.4875,71488695.29,12567038.0,6.2265,5.0947
2008-02-21,5.4486,5.5264,5.5536,5.4214,54448782.67,9712266.0,6.0359,4.9392
2008-02-22,5.5575,5.5575,5.6392,5.3981,102952222.12,18273982.0,6.0787,4.9742
2008-02-25,5.5614,5.3436,5.5809,5.2814,88480955.77,16223915.0,6.1137,5.0014
2008-02-26,5.612,5.612,5.612,5.5031,335203973.89,58525957.0,5.8764,4.8108
2008-02-27,5.7131,5.6509,5.717,5.5575,153061663.81,26579524.0,6.172,5.052
2008-02-28,5.6548,5.5809,5.6548,5.5186,82477922.02,14505212.0,6.2148,5.087
2008-02-29,5.6198,5.6703,5.7053,5.5653,76129852.23,13210184.0,6.1409,5.0247
2008-03-03,5.6781,5.9503,5.9542,5.6587,175101729.1,29286622.0,6.2381,5.1025
2008-03-04,5.9581,5.752,5.9698,5.717,129537483.88,21739625.0,6.5454,5.3553
2008-03-05,5.7598,5.8453,5.9387,5.7481,118595849.86,19876679.0,6.3276,5.1764
2008-03-06,5.8375,6.0281,6.0903,5.8337,190075779.22,31152425.0,6.4287,5.262
2008-03-07,5.9892,5.8609,6.0981,5.8298,179391091.54,29552063.0,6.6309,5.4253
2008-03-10,5.8609,5.5731,5.8687,5.5692,273615512.5,47228621.0,6.4481,5.2736
2008-03-11,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-12,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-13,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-14,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-17,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-18,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-19,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-20,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-21,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-24,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-25,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-26,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-27,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-28,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-03-31,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-01,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-02,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-03,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-07,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-08,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-09,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-10,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-11,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-14,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-15,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-16,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-17,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-18,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-21,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-22,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-23,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-24,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-25,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-28,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-29,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-04-30,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-05,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-06,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-07,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-08,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-09,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-12,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-13,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-14,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-15,5.5731,5.5731,5.5731,5.5731,0.0,0.0,,
2008-05-16,4.9302,4.765,5.3557,4.705,802290317.01,156016411.0,6.1315,4.705
2008-05-19,4.5148,4.2945,4.6499,4.2895,361375124.63,81323468.0,5.2405,4.2895
2008-05-20,4.2695,4.1244,4.4447,4.0493,177433805.5,40667658.0,4.725,3.8641
2008-05-21,4.0943,4.2595,4.3196,3.9792,158434452.09,37626461.0,4.5348,3.7139
2008-05-22,4.1594,4.0443,4.1994,4.0042,141826852.05,33894829.0,4.685,3.8341
2008-05-23,4.0393,3.8991,4.0843,3.8341,140222991.82,34966383.0,4.4497,3.6388
2008-05-26,3.8541,3.6739,3.8741,3.6489,131343060.24,34446354.0,4.2895,3.5087
2008-05-27,3.6539,3.749,3.8541,3.6188,88546016.79,23135859.0,4.0393,3.3085
2008-05-28,3.754,3.8691,3.9442,3.6739,108993336.53,27954090.0,4.1244,3.3736
2008-05-29,3.814,3.6939,3.8691,3.6939,80242833.7,20856325.0,4.2545,3.4837
2008-05-30,3.6939,3.6739,3.744,3.6088,63857886.64,17122854.0,4.0643,3.3235
2008-06-02,3.6689,3.6989,3.7289,3.5738,66081872.93,17780314.0,4.0393,3.3085
2008-06-03,3.6789,3.6088,3.6839,3.5838,59807925.33,16196024.0,4.0693,3.3285
2008-06-04,3.5938,3.6889,3.7239,3.5638,82867156.12,22217161.0,3.9692,3.2484
2008-06-05,3.6539,3.6639,3.6839,3.5938,51103724.85,13776175.0,4.0593,3.3185
2008-06-06,3.6789,3.7089,3.774,3.6639,93117728.09,24526575.0,4.0293,3.2985
2008-06-10,3.5888,3.3385,3.5888,3.3385,81347546.82,23553005.0,4.0793,3.3385
2008-06-11,3.1533,3.0332,3.2785,3.0032,94039195.54,29947960.0,3.6739,3.0032
2008-06-12,3.0182,3.0983,3.1433,2.9431,89590381.37,28718829.0,3.3385,2.7279
2008-06-13,3.1033,2.793,3.1133,2.7879,68320897.84,22763956.0,3.4086,2.7879
2008-06-16,2.798,2.6728,2.868,2.6278,64773098.99,23375419.0,3.0732,2.5127
2008-06-17,2.6728,2.4526,2.7529,2.4426,67120649.89,25456882.0,2.9381,2.4075
2008-06-18,2.4476,2.5627,2.6028,2.3475,76258021.09,29783348.0,2.6979,2.2073
2008-06-19,2.5427,2.3074,2.5427,2.3074,54238862.19,21977026.0,2.818,2.3074
2008-06-20,2.2674,2.2023,2.4276,2.1272,102830858.88,43854373.0,2.5377,2.0772
2008-06-23,2.2023,2.2274,2.3024,2.0922,97677156.84,43843491.0,2.4226,1.9821
2008-06-24,2.1873,2.3024,2.3475,2.1523,76033998.05,32862506.0,2.4526,2.0071
2008-06-25,2.2674,2.5327,2.5327,2.2674,132442785.24,53776549.0,2.5327,2.0722
2008-06-26,2.5427,2.6578,2.7329,2.5026,206570480.22,76809583.0,2.7879,2.2774
2008-06-27,2.6578,2.6578,2.6578,2.6578,0.0,0.0,,
2008-06-30,2.4025,2.4376,2.5227,2.3925,107717696.29,43333120.0,2.9231,2.3925
2008-07-01,2.4426,2.2924,2.4876,2.2724,51705107.04,21655885.0,2.6828,2.1923
2008-07-02,2.3174,2.3074,2.3625,2.2574,36846085.04,15625668.0,2.5227,2.0622
2008-07-03,2.2474,2.3975,2.4476,2.1823,81653313.11,34253100.0,2.5377,2.0772
2008-07-04,2.3575,2.3975,2.4726,2.3575,60567749.53,24533914.0,2.6378,2.1573
2008-07-07,2.3925,2.5427,2.5777,2.3675,80882013.24,31604598.0,2.6378,2.1573
2008-07-08,2.5377,2.5527,2.5577,2.4376,99384371.91,38753266.0,2.798,2.2874
2008-07-09,2.5777,2.808,2.808,2.5677,179295450.63,65098436.0,2.808,2.2974
2008-07-10,2.7629,2.7679,2.9481,2.6928,253173875.67,86929381.0,3.0883,2.5277
2008-07-11,2.7529,2.6828,2.793,2.6028,111545448.17,40874421.0,3.0432,2.4926
2008-07-14,2.6478,2.7279,2.7279,2.5727,75464024.49,27888523.0,2.9531,2.4125
2008-07-15,2.7329,2.6328,2.808,2.5927,100927334.07,36736211.0,3.0032,2.4576
2008-07-16,2.5777,2.3675,2.5927,2.3675,91572292.33,36639499.0,2.8981,2.3675
2008-07-17,2.4125,2.3124,2.4776,2.3024,60419256.56,24734005.0,2.6028,2.1323
2008-07-18,2.3675,2.4426,2.5026,2.2824,51853829.81,21412204.0,2.5427,2.0822
2008-07-21,2.4426,2.5727,2.5827,2.4025,77224135.6,30066671.0,2.6878,2.1973
2008-07-22,2.5777,2.6378,2.6528,2.5227,82312335.92,31202513.0,2.828,2.3174
2008-07-23,2.6678,2.6328,2.7129,2.6128,110123247.09,40409707.0,2.9031,2.3725
2008-07-24,2.6428,2.7529,2.818,2.6428,126501094.4,45210924.0,2.8981,2.3675
2008-07-25,2.7029,2.6578,2.7279,2.6428,80460550.45,29412562.0,3.0282,2.4776
2008-07-28,2.6728,2.6778,2.7529,2.6428,70773187.31,25687776.0,2.9231,2.3925
2008-07-29,2.6228,2.5827,2.6228,2.5577,50857279.65,19249187.0,2.9481,2.4075
2008-07-30,2.6328,2.5577,2.6478,2.5327,41516802.22,15803090.0,2.843,2.3225
2008-07-31,2.5727,2.4626,2.5777,2.4576,37504720.67,14688957.0,2.813,2.3024
2008-08-01,2.4526,2.5327,2.5777,2.3875,40904556.27,16206943.0,2.7079,2.2173
2008-08-04,2.5076,2.4075,2.5076,2.4025,29853737.34,11902134.0,2.7879,2.2774
2008-08-05,2.4075,2.3375,2.4526,2.3275,29823691.68,12323946.0,2.6478,2.1673
2008-08-06,2.3625,2.3725,2.4075,2.3074,22186492.45,9210550.0,2.5727,2.1022
2008-08-07,2.3675,2.4176,2.4226,2.3525,23565814.88,9628947.0,2.6078,2.1373
2008-08-08,2.4276,2.1973,2.4476,2.1823,36700749.02,15682503.0,2.6578,2.1773
2008-08-11,2.1923,1.9771,2.2023,1.9771,36358749.64,17384237.0,2.4176,1.9771
2008-08-12,1.9521,1.9771,2.0071,1.927,22640374.61,11285518.0,2.1773,1.7819
2008-08-13,1.9671,1.9421,1.9921,1.7869,37242491.03,19301520.0,2.1773,1.7819
2008-08-14,1.902,1.922,1.9671,1.877,18641396.38,9452318.0,2.1373,1.7468
2008-08-15,1.932,1.912,1.9521,1.882,16341397.77,8323610.0,2.1122,1.7318
2008-08-18,1.917,1.7218,1.937,1.7218,24615280.27,13355534.0,2.1022,1.7218
2008-08-19,1.6968,1.7619,1.7919,1.6417,22893194.26,12865127.0,1.892,1.5516
2008-08-20,1.7318,1.927,1.932,1.7068,37662633.9,19774846.0,1.937,1.5867
2008-08-21,1.892,1.8419,1.937,1.8169,31661230.55,16534540.0,2.1222,1.7368
2008-08-22,1.8169,1.7919,1.8369,1.7268,21594083.92,11881481.0,2.0271,1.6568
2008-08-25,1.7919,1.8019,1.852,1.7468,20367361.57,11074434.0,1.9721,1.6117
2008-08-26,1.7769,1.7168,1.7919,1.6718,22531879.46,12754296.0,1.9821,1.6217
2008-08-27,1.6868,1.7118,1.7719,1.6718,14443842.94,8213127.0,1.887,1.5466
2008-08-28,1.6918,1.7769,1.7769,1.6868,18388897.04,10452740.0,1.882,1.5416
2008-08-29,1.8069,1.852,1.877,1.7919,43193466.47,23023651.0,1.9571,1.6017
2008-09-01,1.8019,1.7719,1.8219,1.7519,20643606.1,11323755.0,2.0372,1.6668
2008-09-02,1.7569,1.8219,1.877,1.7018,32011829.71,17399358.0,1.9471,1.5967
2008-09-03,1.8069,1.852,1.882,1.8019,33139230.88,17645388.0,2.0021,1.6417
2008-09-04,1.852,1.852,1.877,1.8169,23188670.08,12305062.0,2.0372,1.6668
2008-09-05,1.7869,1.7318,1.8019,1.7218,24643176.76,13674701.0,2.0372,1.6668
2008-09-08,1.7118,1.6568,1.7619,1.6517,17845725.95,10280114.0,1.907,1.5566
2008-09-09,1.6818,1.6818,1.6968,1.6517,12583921.78,7364044.0,1.8219,1.4916
2008-09-10,1.6517,1.6868,1.7468,1.6317,13025679.64,7581208.0,1.852,1.5116
2008-09-11,1.6868,1.6517,1.6868,1.6317,11683516.64,6900828.0,1.857,1.5166
2008-09-12,1.6618,1.6467,1.6868,1.6417,12134412.33,7144257.0,1.8169,1.4866
2008-09-16,1.6668,1.5867,1.6768,1.5516,28211142.12,17068035.0,1.8119,1.4816
2008-09-17,1.5817,1.5316,1.6217,1.5216,18061808.46,11349400.0,1.7468,1.4265
2008-09-18,1.4916,1.4716,1.5316,1.3765,27244824.58,18437273.0,1.6868,1.3765
2008-09-19,1.6117,1.6167,1.6167,1.5617,29415485.15,17887773.0,1.6167,1.3264
2008-09-22,1.7418,1.6868,1.7769,1.6117,69118655.19,39983821.0,1.7769,1.4565
2008-09-23,1.6067,1.5266,1.6217,1.5266,35253523.32,22018794.0,1.857,1.5166
2008-09-24,1.5216,1.5316,1.5316,1.4665,25120572.67,16368598.0,1.6818,1.3765
2008-09-25,1.5366,1.5767,1.6267,1.5166,40211748.33,24999435.0,1.6868,1.3765
2008-09-26,1.5817,1.6217,1.6768,1.5416,62801738.15,38399162.0,1.7368,1.4215
2008-10-06,1.5767,1.5216,1.5867,1.5066,30971013.3,19658789.0,1.7819,1.4615
2008-10-07,1.4665,1.5466,1.5917,1.4515,32215571.87,20762977.0,1.6718,1.3714
2008-10-08,1.4966,1.5066,1.5466,1.4916,22970283.9,14868385.0,1.7018,1.3915
2008-10-09,1.5516,1.5566,1.5817,1.4966,31383376.26,20124494.0,1.6568,1.3564
2008-10-10,1.5016,1.5166,1.5466,1.4916,34102238.97,22029520.0,1.7118,1.4015
2008-10-13,1.5466,1.6668,1.6668,1.5216,138683779.25,83527323.0,1.6668,1.3664
2008-10-14,1.7468,1.8319,1.8319,1.6818,300739639.07,162437986.0,1.8319,1.5016
2008-10-15,1.7819,1.857,1.902,1.7569,246816836.46,131841003.0,2.0171,1.6467
2008-10-16,1.7769,1.9921,2.0422,1.7719,400466436.2,200403186.0,2.0422,1.6718
2008-10-17,1.9521,1.9921,2.0422,1.887,278867493.52,139691919.0,2.1923,1.7919
2008-10-20,1.9871,1.9971,2.0622,1.912,265684091.92,130928556.0,2.1923,1.7919
2008-10-21,1.9771,1.9571,2.1523,1.932,332905417.66,159517732.0,2.1973,1.7969
2008-10-22,1.897,1.892,1.9821,1.857,171626710.89,87726727.0,2.1523,1.7619
2008-10-23,1.892,2.0021,2.0171,1.882,205498147.38,103226390.0,2.0822,1.7018
2008-10-24,1.9671,1.8369,2.0021,1.8019,193080908.19,98840748.0,2.2023,1.8019
2008-10-27,1.7769,1.7519,1.8219,1.7068,148584444.27,82591063.0,2.0221,1.6517
2008-10-28,1.7418,1.927,1.927,1.7318,216928140.69,114845064.0,1.927,1.5767
2008-10-29,1.9521,1.937,2.0372,1.892,288731861.33,143684632.0,2.1222,1.7368
2008-10-30,1.9671,1.9421,2.0121,1.897,156261689.77,78130632.0,2.1323,1.7418
2008-10-31,1.9421,1.872,2.0121,1.8269,133904999.49,67650089.0,2.1373,1.7468
2008-11-03,1.8269,1.872,1.917,1.8169,86672995.74,45423155.0,2.0572,1.6868
2008-11-04,1.882,1.6918,1.882,1.6868,143981840.47,81631814.0,2.0572,1.6868
2008-11-05,1.7018,1.7318,1.7819,1.6818,102885925.56,57828160.0,1.862,1.5216
2008-11-06,1.6718,1.6968,1.7168,1.6017,89208883.03,53290119.0,1.907,1.5566
2008-11-07,1.6317,1.6918,1.7268,1.6017,70389792.23,40982205.0,1.867,1.5266
2008-11-10,1.7168,1.8069,1.8269,1.7118,121506992.33,67015690.0,1.862,1.5216
2008-11-11,1.8219,1.9871,1.9871,1.7869,180332105.77,91209424.0,1.9871,1.6267
2008-11-12,1.9971,2.0522,2.0722,1.9521,269955543.46,130643354.0,2.1873,1.7869
