,open,close,high,low,total_turnover,volume
2011/7/22,5.8285,5.815,5.8961,5.7948,211870053.7,33933272
2011/7/25,5.7779,5.7002,5.8319,5.6596,335512634.5,54485944
2011/7/26,5.7035,5.8218,5.8454,5.6765,296943883.7,47898084
2011/7/27,5.761,5.8049,5.859,5.7508,258034536.1,41493953
2011/7/28,5.7475,5.6934,5.7508,5.6495,316189448.1,51924628
2011/7/29,5.717,5.859,5.9975,5.6427,541258926.4,86678592
2011/8/1,5.8117,5.8117,5.9198,5.7373,358426378.7,57485741
2011/8/2,5.761,5.7441,5.7846,5.6528,327409991.2,53604775
2011/8/3,5.6697,5.6968,5.7711,5.6495,240147611.1,39244879
2011/8/4,5.7069,5.7069,5.8117,5.7002,195599893.2,31801490
2011/8/5,5.5887,5.5076,5.6157,5.5042,408435587.2,68641562
2011/8/8,5.4805,5.4062,5.5785,5.3217,403626899,69216210
2011/8/9,5.3183,5.4163,5.4839,5.2541,430794176.3,74894481
2011/8/10,5.4907,5.4366,5.5413,5.4332,297294731.6,50591391
2011/8/11,5.3488,5.5515,5.5684,5.3386,308443434.4,52496281
2011/8/12,5.5718,5.6224,5.6427,5.5413,297982250.1,49914087
2011/8/15,5.6258,5.788,5.8285,5.5312,519120708.7,85301769
2011/8/16,5.7745,5.761,5.8421,5.7373,338285318.9,54692721
2011/8/17,5.761,5.761,5.761,5.761,0,0
2011/8/18,5.7711,5.6528,5.8556,5.6326,427197390.8,69800088
2011/8/19,5.5413,5.6089,5.6191,5.5042,255822476.1,42979228
2011/8/22,5.5887,5.5481,5.6224,5.4974,210393780.9,35409753
2011/8/23,5.5549,5.6224,5.6393,5.5312,173121398.1,28934898
2011/8/24,5.636,5.538,5.6528,5.5245,207818930.3,34617776
2011/8/25,5.5751,5.859,5.8691,5.538,793665407.9,128661099
2011/8/26,5.8117,5.8725,5.8759,5.788,446200772.2,71486174
2011/8/29,5.7441,5.6495,5.7441,5.5954,755956226.1,124933394
2011/8/30,5.6833,5.636,5.7846,5.6326,371612119.9,60827115
2011/8/31,5.6427,5.6934,5.7508,5.592,218858305.1,36062423
2011/9/1,5.6934,5.7204,5.761,5.6731,193932841.9,31699414
2011/9/2,5.7204,5.7204,5.7204,5.7204,0,0
2011/9/5,5.6089,5.5582,5.636,5.5278,228178086.7,38233391
2011/9/6,5.5245,5.5278,5.5785,5.5076,185902892.1,31382020
2011/9/7,5.5718,5.6292,5.663,5.5211,215260558.7,35962326
2011/9/8,5.6292,5.5988,5.6562,5.5819,167311100.3,27859955
2011/9/9,5.6258,5.5684,5.7002,5.5312,176663288.3,29480769
2011/9/13,5.4738,5.5819,5.5853,5.4603,168927616.4,28534141
2011/9/14,5.5887,5.5481,5.6055,5.4603,241207193.4,40705313
2011/9/15,5.5582,5.5954,5.636,5.5447,282498705.1,47179200
2011/9/16,5.6258,5.7441,5.7779,5.6157,626906551,102169145
2011/9/19,5.6799,5.6089,5.6833,5.5954,176591143.9,29306438
2011/9/20,5.592,5.6562,5.717,5.5751,128974787,21324073
2011/9/21,5.6562,5.7644,5.8117,5.6123,312327655.5,50785630
2011/9/22,5.7035,5.6427,5.7238,5.636,262524756.6,43254616
2011/9/23,5.5447,5.6157,5.6866,5.5177,250805302.4,41972686
2011/9/26,5.5515,5.4197,5.663,5.3994,322611462.2,54781227
2011/9/27,5.4738,5.4636,5.5076,5.3758,221845888.3,38048575
2011/9/28,5.5008,5.4062,5.5008,5.3724,155237150.1,26736564
2011/9/29,5.3724,5.4197,5.4501,5.3521,181407713.8,31285824
2011/9/30,5.4332,5.4197,5.4805,5.4062,228902892.2,39271346
2011/10/10,5.3893,5.2372,5.4197,5.2204,326892305.7,57965674
2011/10/11,5.4062,5.2879,5.4366,5.2508,339237350,59346172
2011/10/12,5.2541,5.5278,5.5413,5.2339,442778754.7,75886132
2011/10/13,5.4907,5.5245,5.5515,5.4805,236989021.7,40107560
2011/10/14,5.5042,5.5278,5.5481,5.4467,141751913.2,24040649
2011/10/17,5.5684,5.5887,5.6461,5.5481,194055196.9,32380002
2011/10/18,5.5447,5.4129,5.5549,5.4028,223255648.6,38157771
2011/10/19,5.4434,5.4265,5.5008,5.4096,132855564,22774830
2011/10/20,5.4062,5.3386,5.4163,5.3048,146319940.1,25563078
2011/10/21,5.3724,5.4163,5.467,5.3285,225852442.7,38935713
2011/10/24,5.44,5.5853,5.6326,5.3825,394450696.6,66518434
2011/10/25,5.5819,5.6224,5.6664,5.5413,331621145.5,55178137
2011/10/26,5.6258,5.6596,5.7204,5.6089,410238819.3,67505835
2011/10/27,5.6664,5.6495,5.7204,5.6123,245495549.2,40504588
2011/10/28,5.7441,5.7542,5.8117,5.7035,484862606,78785044
2011/10/31,5.7542,5.7035,5.7711,5.6191,238721167.2,39195729
2011/11/1,5.663,5.6934,5.7812,5.636,303128869.7,49575560
2011/11/2,5.6224,5.7846,5.7846,5.6157,320967356,52723193
2011/11/3,5.7812,5.7035,5.8083,5.6697,445806720,72528683
2011/11/4,5.7441,5.7373,5.761,5.6866,226229997.4,36881448
2011/11/7,5.6934,5.6495,5.717,5.6157,217220440.4,35825499
2011/11/8,5.6562,5.6562,5.7002,5.6292,162043542.2,26737081
2011/11/9,5.6731,5.7238,5.7306,5.636,190845599.3,31395006
2011/11/10,5.6697,5.6697,5.7339,5.6427,266509045,43804562
2011/11/11,5.6664,5.5988,5.69,5.5785,274797640.7,45693095
2011/11/14,5.636,5.6528,5.6934,5.5988,299361827.4,49559187
2011/11/15,5.636,5.565,5.6495,5.5346,357983655.8,60020739
2011/11/16,5.565,5.4163,5.5684,5.3961,322231061.5,55094725
2011/11/17,5.4332,5.3994,5.4501,5.3859,175962314.1,30307356
2011/11/18,5.369,5.3893,5.4332,5.3589,229649100,39776804
2011/11/21,5.3961,5.3893,5.3961,5.3386,217304746.6,37804927
2011/11/22,5.3724,5.4231,5.4467,5.3454,212748299.4,36721606
2011/11/23,5.44,5.3251,5.4535,5.3116,299733095.5,52239284
2011/11/24,5.3082,5.3521,5.3792,5.2677,191344456.4,33582347
2011/11/25,5.315,5.3352,5.3589,5.3014,133224388.3,23352319
2011/11/28,5.3454,5.3319,5.3792,5.3082,155001382.6,27131604
2011/11/29,5.3859,5.3927,5.4096,5.3386,249152266.4,43267710
2011/11/30,5.3893,5.2406,5.3927,5.2305,299555300.9,52989380
2011/12/1,5.3825,5.3656,5.4974,5.3555,660688143.4,113863416
2011/12/2,5.342,5.3893,5.4129,5.3183,289399910.1,50280692
2011/12/5,5.3859,5.3893,5.4197,5.3048,180714661.5,31378094
2011/12/6,5.3893,5.3893,5.3893,5.3893,0,0
2011/12/7,5.3724,5.4231,5.4569,5.3589,238162234.3,41091641
2011/12/8,5.4231,5.3859,5.4501,5.342,298946837.9,51716156
2011/12/9,5.3656,5.3555,5.3927,5.3352,137984147.3,24015758
2011/12/12,5.3589,5.3521,5.3927,5.3116,137072020.2,23868889
2011/12/13,5.3386,5.2981,5.3825,5.2846,300294554.4,52532428
2011/12/14,5.2981,5.271,5.3251,5.2372,132825569.5,23481739
2011/12/15,5.2406,5.0852,5.2643,5.0751,294609844.2,53287790
2011/12/16,5.0953,5.1629,5.2001,5.0447,238364620.7,43511781
2011/12/19,5.1257,5.1866,5.2237,5.0751,194558357.2,35417279
2011/12/20,5.1697,5.1798,5.2609,5.1595,146041768.9,26165379
2011/12/21,5.2271,5.1832,5.2778,5.173,227230409.7,40534326
2011/12/22,5.173,5.2204,5.2575,5.1359,168904809.2,30371146
2011/12/23,5.2136,5.2102,5.2744,5.1899,153908343.4,27500152
2011/12/26,5.2035,5.2102,5.2474,5.1832,113827420.3,20397707
2011/12/27,5.2068,5.2305,5.2744,5.2035,214959828.8,38374747
2011/12/28,5.2102,5.1697,5.2575,5.1021,173347071,31291824
2011/12/29,5.1528,5.173,5.2102,5.1393,197105655.2,35553329
2011/12/30,5.1866,5.2677,5.2677,5.1697,402708862.6,72296025
2012/1/4,5.2677,5.1224,5.2677,5.119,227563714.5,40894428
2012/1/5,5.1224,5.2001,5.2541,5.1122,375880600.6,67483252
2012/1/6,5.1866,5.1866,5.2406,5.119,204143668.3,36813630
2012/1/9,5.1899,5.3319,5.342,5.1528,345938687.2,61140417
2012/1/10,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/11,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/12,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/13,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/16,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/17,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/18,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/19,5.3319,5.3319,5.3319,5.3319,0,0
2012/1/20,5.6528,5.6697,5.7238,5.5143,972826838.1,162204086
2012/1/30,5.6799,5.6461,5.7238,5.6191,558095289.5,92064647
2012/1/31,5.6495,5.6224,5.6765,5.5751,288275828.2,47904437
2012/2/1,5.6022,5.5582,5.6765,5.5515,307694774.1,51192758
2012/2/2,5.5751,5.717,5.7306,5.5582,410098475.2,67633494
2012/2/3,5.6968,5.7407,5.7576,5.6427,388800516.5,63580574
2012/2/6,5.7441,5.6866,5.7508,5.6664,266559528.2,43630797
2012/2/7,5.6562,5.6055,5.6697,5.5887,203101561.4,33754437
2012/2/8,5.6022,5.7103,5.7475,5.6022,290646927.3,47629920
2012/2/9,5.7103,5.7103,5.7103,5.7103,0,0
2012/2/10,5.6765,5.7137,5.7373,5.6765,307363109.9,50352115
2012/2/13,5.6731,5.636,5.6799,5.6022,359692320.5,59461691
2012/2/14,5.6258,5.6089,5.6495,5.5718,179835126.8,30010920
2012/2/15,5.6055,5.6157,5.663,5.5582,334137680.1,55657036
2012/2/16,5.6157,5.5582,5.6393,5.5278,451825392.7,75670411
2012/2/17,5.5887,5.5582,5.5988,5.5413,248573519.7,41662901
2012/2/20,5.6562,5.5582,5.6596,5.5549,372071628.9,61988411
2012/2/21,5.5684,5.5718,5.5887,5.5211,247188092.8,41545234
2012/2/22,5.5718,5.6157,5.6258,5.5549,525337436.1,87754133
2012/2/23,5.6157,5.6191,5.663,5.6055,376851578.6,62558469
2012/2/24,5.6393,5.7002,5.7002,5.5853,609181793.8,100667654
2012/2/27,5.7103,5.717,5.8083,5.663,759502546,123757179
2012/2/28,5.7204,5.8285,5.9063,5.7103,793135013.6,127220016
2012/2/29,5.8353,5.7779,5.8353,5.7508,451402731.5,72721047
2012/3/1,5.7711,5.8218,5.8927,5.7644,504303650.4,80627460
2012/3/2,5.8218,5.9063,5.913,5.8184,505353972.5,80448265
2012/3/5,5.9232,5.8353,6.0076,5.8184,614488157.9,96883375
2012/3/6,5.815,5.7272,5.8454,5.7103,565065414.5,91618322
2012/3/7,5.6765,5.6765,5.7542,5.6596,339797437.2,55675137
2012/3/8,5.717,5.7542,5.7981,5.6934,491703683.2,79842641
2012/3/9,5.7103,5.7002,5.7238,5.6292,891070587.2,146682715
2012/3/12,5.7035,5.6427,5.7035,5.6224,451971838.2,74828723
2012/3/13,5.6596,5.6934,5.7035,5.636,398818640.2,65672452
2012/3/14,5.717,5.5684,5.7576,5.5549,738597782.9,121641261
2012/3/15,5.5718,5.4907,5.6022,5.4907,423785019.4,71345307
2012/3/16,5.4974,5.5413,5.5447,5.4603,273741707,46411459
2012/3/19,5.5211,5.5245,5.5413,5.4738,272964685.5,46300651
2012/3/20,5.5143,5.4298,5.5177,5.4231,328052072,56136632
2012/3/21,5.4738,5.44,5.4805,5.4129,242481943.4,41583706
2012/3/22,5.4434,5.4704,5.5008,5.3961,288804701.1,49597330
2012/3/23,5.4434,5.4096,5.4501,5.3927,190843191.1,32905569
2012/3/26,5.4129,5.4197,5.4332,5.3994,132200780.9,22798875
2012/3/27,5.4434,5.4298,5.4603,5.4231,179214161.2,30747122
2012/3/28,5.4265,5.3319,5.44,5.3251,325213025.1,56535452
2012/3/29,5.3319,5.2609,5.3319,5.2237,295267352,52217627
2012/3/30,5.2812,5.3082,5.315,5.2677,166628762.1,29393269
2012/4/5,5.3082,5.3183,5.3352,5.2204,287161666.1,50814961
2012/4/6,5.3048,5.4028,5.4096,5.2812,306955607.7,53602709
2012/4/9,5.3724,5.3217,5.3724,5.3048,147459895.9,25767145
2012/4/10,5.3116,5.3656,5.369,5.2643,308914111.3,54466145
2012/4/11,5.2981,5.3488,5.3859,5.2913,166106126.3,29070116
2012/4/12,5.3521,5.5177,5.5211,5.3217,443771885.6,76247505
2012/4/13,5.5245,5.5076,5.6123,5.4738,554098558.9,93379657
2012/4/16,5.4704,5.467,5.5245,5.4332,216401785.6,36957958
2012/4/17,5.4535,5.4028,5.4839,5.3994,191093631.7,32887625
2012/4/18,5.4129,5.494,5.5177,5.4129,258852703.3,44126457
2012/4/19,5.5076,5.5278,5.5312,5.4738,223742895.4,37986101
2012/4/20,5.5076,5.6022,5.6089,5.4907,426240160.6,71352540
2012/4/23,5.5887,5.5481,5.6157,5.5245,325312458.5,54571932
2012/4/24,5.5413,5.663,5.7846,5.5346,802959347.2,132168563
2012/4/25,5.6157,5.6968,5.6968,5.6022,350401197.4,57763211
2012/4/26,5.7035,5.6022,5.7137,5.5616,470733980.6,78358419
2012/4/27,5.6191,5.5954,5.6596,5.565,277246091,46066285
2012/5/2,5.6495,5.6697,5.7238,5.6224,438591386.1,72208862
2012/5/3,5.6697,5.6191,5.69,5.6123,269467354.7,44647951
2012/5/4,5.6123,5.6461,5.6528,5.5988,233813673.3,38788919
2012/5/7,5.6123,5.6089,5.6562,5.5684,423783684.6,70704490
2012/5/8,5.5954,5.5887,5.6022,5.5582,289312156.9,48419934
2012/5/9,5.5582,5.4603,5.565,5.4467,347527135.9,59077348
2012/5/10,5.4603,5.4501,5.494,5.4298,209027541.7,35784347
2012/5/11,5.4501,5.4129,5.4738,5.4096,261354028,44933474
2012/5/14,5.4535,5.3859,5.4603,5.3724,332240259.2,57220301
2012/5/15,5.3724,5.4129,5.4265,5.3386,213764771,37174058
2012/5/16,5.4062,5.3251,5.4062,5.3217,238216900.7,41556357
2012/5/17,5.3386,5.3859,5.3961,5.3251,211749263.5,36879664
2012/5/18,5.3386,5.3116,5.3758,5.2913,248755815.8,43646015
2012/5/21,5.3116,5.3285,5.3521,5.3048,135114971,23692912
2012/5/22,5.3488,5.3961,5.4028,5.3488,180941174.4,31407846
2012/5/23,5.3961,5.3961,5.3961,5.3961,0,0
2012/5/24,5.3656,5.3082,5.3758,5.2947,305714006.6,53657508
2012/5/25,5.3116,5.2778,5.3251,5.271,154918936.9,27351951
2012/5/28,5.2778,5.342,5.342,5.244,215529424.6,37933711
2012/5/29,5.3386,5.3825,5.3927,5.2879,453701959.2,79296844
2012/5/30,5.3589,5.3048,5.3656,5.271,341898721.9,60030977
2012/5/31,5.2947,5.3014,5.3285,5.2575,239888127.4,42370914
2012/6/1,5.3048,5.3319,5.3656,5.2879,249589889.6,43781448
2012/6/4,5.2744,5.2035,5.2846,5.1967,266890999.7,47493151
2012/6/5,5.217,5.1562,5.2237,5.1562,377715348.9,68053912
2012/6/6,5.1697,5.1764,5.1866,5.1528,288959593.7,52216027
2012/6/7,5.2136,5.1393,5.2305,5.1257,201455942.2,36302510
2012/6/8,5.1528,5.0041,5.1595,4.9906,593133488.9,109916626
2012/6/11,5.0176,4.9973,5.0447,4.9737,393125606.1,73407959
2012/6/12,4.9669,4.9095,4.994,4.8825,434459161.3,82433994
2012/6/13,4.9264,5.0142,5.0379,4.8994,383736096.8,71917043
2012/6/14,4.9872,4.9467,5.0041,4.9365,191929252.7,36074624
2012/6/15,4.9703,5.1224,5.1866,4.9703,636342590.7,116937650
2012/6/18,5.1156,5.1393,5.146,5.0886,301170873.1,54945797
2012/6/19,5.119,5.1528,5.1933,5.1055,228553094.9,41451153
2012/6/20,5.1798,5.146,5.2372,5.1359,220127613.7,39732147
2012/6/21,5.1426,5.0345,5.146,5.021,217217298.5,40043417
2012/6/25,5.0278,4.9906,5.0886,4.9906,245383804.1,45441794
2012/6/26,5.0041,5.0345,5.0717,4.9973,201321556.3,37303685
2012/6/27,5.0379,5.021,5.0548,5.0007,121766283.9,22609520
2012/6/28,5.021,4.9771,5.0548,4.9703,149964627.2,27882226
2012/6/29,4.9906,5.1224,5.146,4.9669,278224208,51025648
2012/7/2,5.146,5.119,5.146,5.0683,234575309.4,43032760
2012/7/3,5.1055,5.1122,5.1629,5.0751,187834407.7,34208304
2012/7/4,5.1122,5.1629,5.2305,5.1122,302421601.1,54651688
2012/7/5,5.146,5.1325,5.1798,5.119,156808693.5,28448880
2012/7/6,5.0514,5.1156,5.1359,4.9838,247858071.4,45744860
2012/7/9,5.0886,4.9703,5.0886,4.9703,238871825.8,44500075
2012/7/10,4.9737,5.0379,5.0784,4.9703,183975551.2,34203310
2012/7/11,5.021,5.021,5.0582,4.994,112224822.8,20858870
2012/7/12,5.0075,5.0278,5.048,4.95,287704677.2,53839188
2012/7/13,5.0007,5.0615,5.1156,4.9838,165726982.2,30606350
2012/7/16,5.0683,5.0176,5.092,5.0176,162268372.9,30026463
2012/7/17,5.0176,5.0784,5.0818,5.0075,136786583.4,25325889
2012/7/18,5.0615,5.0717,5.0784,5.0176,112967981.6,20905311
2012/7/19,5.0649,5.0751,5.1021,5.0278,204768495.5,37674193
2012/7/20,5.0244,5.0176,5.0548,5.0075,158679773.7,29509825
2012/7/23,4.9872,5.0041,5.0041,4.9534,221835965.5,41608534
2012/7/24,4.9838,5.0007,5.0582,4.9805,149950270.3,27908804
2012/7/25,5.0007,4.9467,5.0244,4.9399,144875476.5,27206998
2012/7/26,4.9467,4.95,5.0041,4.9365,107285515,20156246
2012/7/27,4.9737,4.9838,5.048,4.95,162335583.4,30318963
2012/7/30,4.9872,5.0176,5.092,4.9872,176839232.6,32742506
2012/7/31,5.0311,5.1021,5.1122,5.021,230444678.3,42338679
2012/8/1,5.0953,5.1224,5.1426,5.0683,184236838.9,33693871
2012/8/2,5.1224,5.1224,5.1359,5.0886,134826279.8,24628095
2012/8/3,5.119,5.119,5.1325,5.0784,142870686.7,26096154
2012/8/6,5.1122,5.1021,5.1426,5.1021,232307814.3,42387760
2012/8/7,5.0987,5.0548,5.119,5.048,239640601.1,44188632
2012/8/8,5.0514,5.0818,5.0852,5.048,176391109.6,32497932
2012/8/9,5.0784,5.0818,5.0818,5.0379,128443492.4,23708359
2012/8/10,5.092,5.0953,5.1257,5.092,159571475.9,29168134
2012/8/13,5.1021,5.0784,5.1257,5.0751,163090050.2,29857252
2012/8/14,5.0784,5.1562,5.1697,5.048,273064271.4,49868758
2012/8/15,5.1224,5.1021,5.1494,5.0717,175631850.3,32110982
2012/8/16,5.0784,5.0379,5.0818,5.021,219340232.7,40591685
2012/8/17,5.0379,5.0886,5.1021,5.0278,156222181.1,28753085
2012/8/20,5.0649,5.0176,5.0683,4.9771,231016483.3,43074213
2012/8/21,5.0176,4.9973,5.0278,4.9805,192757792.8,36003151
2012/8/22,5.0007,4.9568,5.0041,4.9365,183731117,34610505
2012/8/23,4.9602,4.9399,4.9805,4.9129,191921630,36298799
2012/8/24,4.9298,4.8554,4.9331,4.8521,271871988.8,52027758
2012/8/27,4.8521,4.7676,4.8554,4.7473,237771012.1,46382080
2012/8/28,4.7743,4.8554,4.8858,4.7406,226308461.2,43990451
2012/8/29,4.8318,4.825,4.8385,4.7946,99043803.55,19210840
2012/8/30,4.7845,4.825,4.8554,4.7811,128124859.9,24848148
2012/8/31,4.8115,4.7946,4.8757,4.7946,122564449.9,23671994
2012/9/3,4.8048,4.8014,4.8318,4.7912,143818630.7,27960406
2012/9/4,4.8014,4.6865,4.8149,4.6696,290805051.5,57440324
2012/9/5,4.6797,4.602,4.6865,4.575,235084951.3,47607141
2012/9/6,4.6054,4.6392,4.6459,4.5817,141626695.7,28632374
2012/9/7,4.6628,4.8014,4.8656,4.6493,398458814.8,77894848
2012/9/10,4.798,4.7541,4.8081,4.7135,332644839.1,65464373
2012/9/11,4.7338,4.7372,4.7473,4.7,122118845.5,24174543
2012/9/12,4.7574,4.7237,4.7811,4.6831,171431986,33855753
2012/9/13,4.7169,4.6932,4.7406,4.6932,115132802.1,22793722
2012/9/14,4.7237,4.7473,4.7777,4.6831,214681376.9,42376861
2012/9/17,4.7372,4.6324,4.7372,4.6223,158729295.7,31716232
2012/9/18,4.6223,4.5649,4.6223,4.5581,166389844.3,33869336
2012/9/19,4.5682,4.5074,4.5851,4.4635,245924734.7,50968007
2012/9/20,4.4973,4.3959,4.4973,4.3925,237807067,50138584
2012/9/21,4.3925,4.352,4.4027,4.3351,203492201.1,43549078
2012/9/24,4.3317,4.3621,4.3925,4.254,228728957.6,49505475
2012/9/25,4.352,4.3047,4.352,4.2912,126342879.4,27323396
2012/9/26,4.3081,4.2709,4.3216,4.2574,89861905.27,19571784
2012/9/27,4.2709,4.4027,4.4804,4.2675,279689532.2,59550223
2012/9/28,4.3756,4.4365,4.4432,4.3554,196802873.1,41736790
2012/10/8,4.4398,4.379,4.4702,4.3587,138955171.6,29413693
2012/10/9,4.3925,4.4905,4.504,4.3925,218229445.3,45568270
2012/10/10,4.4905,4.4905,4.4939,4.4601,132165224,27583188
2012/10/11,4.4939,4.4669,4.4939,4.4533,126809878.1,26472379
2012/10/12,4.4838,4.4905,4.5378,4.4635,135067770,28049421
2012/10/15,4.4939,4.4263,4.4973,4.4094,117114361,24639754
2012/10/16,4.4365,4.4669,4.5108,4.4162,167235923.7,34932278
2012/10/17,4.4838,4.5142,4.5209,4.4702,162229783.9,33697698
2012/10/18,4.5209,4.5649,4.5817,4.5108,214090085.3,44009752
2012/10/19,4.5683,4.5717,4.5819,4.5478,135099117,27845161
2012/10/22,4.5546,4.5853,4.5989,4.524,179787006.1,37073015
2012/10/23,4.5887,4.5274,4.5955,4.5172,156357629,32295131
2012/10/24,4.5172,4.524,4.5614,4.5036,119926217.2,24870161
2012/10/25,4.5342,4.4968,4.541,4.49,163551589.2,34111422
2012/10/26,4.5172,4.4015,4.5274,4.3912,224201688.3,47383173
2012/10/29,4.3912,4.4049,4.4423,4.381,167853284.9,35843401
2012/10/30,4.4049,4.4559,4.4729,4.3981,186512278.7,39514981
2012/10/31,4.4661,4.4798,4.4968,4.4457,98717440.7,20770684
2012/11/1,4.4798,4.5546,4.5989,4.4763,184644046.1,38155194
2012/11/2,4.5546,4.6057,4.6193,4.5512,219877328.2,45159405
2012/11/5,4.6091,4.6329,4.667,4.5955,199475094,40574726
2012/11/6,4.6261,4.6227,4.6363,4.5546,175738852,35992014
2012/11/7,4.5989,4.6125,4.6397,4.5717,119251179.2,24376921
2012/11/8,4.5751,4.5546,4.6057,4.5546,113907732.1,23425644
2012/11/9,4.5512,4.5683,4.5751,4.5376,83239025.59,17188969
2012/11/12,4.558,4.6363,4.6397,4.5546,196914077.3,40186103
2012/11/13,4.6329,4.5683,4.6329,4.5546,134504039.2,27630123
2012/11/14,4.5955,4.5546,4.5955,4.5376,100889380.5,20808930
2012/11/15,4.5274,4.4763,4.558,4.4593,101637298.1,21156167
2012/11/16,4.4593,4.4593,4.4763,4.3981,192143860,40796993
2012/11/19,4.4321,4.4559,4.4627,4.4015,128001550.5,27197155
2012/11/20,4.4559,4.4525,4.4627,4.3981,104041954.6,22051508
2012/11/21,4.4389,4.5138,4.5274,4.4219,141558178.4,29839621
2012/11/22,4.507,4.4763,4.5138,4.4627,63994755.4,13433903
2012/11/23,4.49,4.5138,4.5376,4.4729,106505908.5,22206368
2012/11/26,4.507,4.4695,4.5104,4.4593,75519850.41,15862468
2012/11/27,4.4525,4.4866,4.49,4.4457,116511892.5,24538275
2012/11/28,4.4661,4.4559,4.49,4.4525,94731376.21,19944197
2012/11/29,4.4559,4.3368,4.4593,4.3368,263156035.3,56671272
2012/11/30,4.3232,4.3572,4.3844,4.3232,123711330.3,26720730
2012/12/3,4.3606,4.2755,4.3674,4.2551,177383533.7,38908430
2012/12/4,4.2755,4.3232,4.347,4.2483,147537061.6,32327164
2012/12/5,4.3095,4.558,4.5853,4.2993,532826184.1,111245579
2012/12/6,4.5444,4.5989,4.6159,4.5308,486216797.4,99813494
2012/12/7,4.5989,4.7725,4.7759,4.5887,632609126.8,126231879
2012/12/10,4.8168,4.8746,4.9087,4.7214,681366281.4,133212048
2012/12/11,4.8338,4.8031,4.8916,4.7963,370736004,72073644
2012/12/12,4.8099,4.8474,4.8985,4.7963,323505183.4,62870593
2012/12/13,4.8304,4.7861,4.8406,4.7827,268485659,52434225
2012/12/14,4.7793,5.1674,5.1742,4.7725,1143057892,214033594
2012/12/17,5.1742,5.181,5.215,5.1061,740677384.3,134861420
2012/12/18,5.1572,5.1912,5.2661,5.1197,630112649.6,113807324
2012/12/19,5.1742,5.1674,5.2218,5.1538,413928574.1,75085382
2012/12/20,5.1401,5.1435,5.1572,5.0312,438977127.7,81140073
2012/12/21,5.1333,5.0618,5.1538,5.055,366606681.1,67812695
2012/12/24,5.0516,5.0789,5.1776,5.0448,327128892.5,60211355
2012/12/25,5.0687,5.2457,5.3035,5.038,691035809,124383226
2012/12/26,5.2423,5.232,5.2593,5.1912,472347389.6,85159805
2012/12/27,5.2525,5.2695,5.2967,5.198,436845782.5,78418105
2012/12/28,5.2593,5.3103,5.3716,5.232,377652107.9,67004687
2012/12/31,5.3478,5.4533,5.5044,5.3274,605187327.8,104698605
2013/1/4,5.5554,5.4431,5.5997,5.4193,717567546.6,122716027
2013/1/7,5.4397,5.5486,5.5656,5.4057,578450487.6,98750154
2013/1/8,5.5486,5.4465,5.5725,5.3988,501360093.7,86394227
2013/1/9,5.4329,5.3988,5.4533,5.3784,399696183.1,69487483
2013/1/10,5.3988,5.4023,5.4805,5.375,383347732.6,66363569
2013/1/11,5.4023,5.2899,5.4601,5.2593,396184765,69470729
2013/1/14,5.2729,5.8175,5.8175,5.2729,1568842025,259862418
2013/1/15,5.8278,5.9946,6.1001,5.8175,1719308612,272074134
2013/1/16,5.9946,6.066,6.0967,5.8618,1198986570,188753156
2013/1/17,6.0252,6.0388,6.2226,5.9435,1206432378,186837465
2013/1/18,6.0831,6.2397,6.2703,5.9912,1201751657,183960848
2013/1/21,6.2294,6.706,6.706,6.1239,1465651627,216245077
2013/1/22,6.6243,6.9715,7.1145,6.5801,2167549633,295493427
2013/1/23,6.8115,6.8252,6.9477,6.5698,1266082619,175757910
2013/1/24,6.8183,6.6209,7.0056,6.5698,1709191460,237008720
2013/1/25,6.6379,6.5188,6.6652,6.4473,1178016298,169845114
2013/1/28,6.5222,7.1724,7.1724,6.5222,2365203177,321821404
2013/1/29,7.2507,7.2779,7.3358,7.0226,2288064728,299398804
2013/1/30,7.1826,7.2609,7.2643,7.0805,1233766329,161360634
2013/1/31,7.2404,7.1826,7.2643,7.0805,873902880.8,114983664
2013/2/1,7.1553,7.6353,7.6762,7.0771,1793445732,227841766
2013/2/4,7.5775,7.4923,7.7579,7.3902,1906659481,237059479
2013/2/5,7.4004,7.4141,7.5434,7.2132,927037954,118026824
2013/2/6,7.3868,7.4413,7.4821,7.3017,827479697.3,105290930
2013/2/7,7.3868,7.0975,7.4243,6.9137,1230117763,162052371
2013/2/8,7.0736,7.0634,7.1656,6.9409,958773538,127740578
2013/2/18,7.1179,7.1145,7.3153,7.0566,887486899.7,116622891
2013/2/19,7.0805,7.0839,7.186,7.0362,1017085047,134509867
2013/2/20,7.0975,6.9103,7.1451,6.7026,1324230513,182243921
2013/2/21,6.8081,6.672,6.8081,6.4881,1445657255,204662877
2013/2/22,6.6379,6.5086,6.7026,6.4507,907188824.7,129557209
2013/2/25,6.5562,6.8115,6.9103,6.5426,1218835617,170394809
2013/2/26,6.7435,7.0975,7.4787,6.706,2186227769,286105577
